2018-02-22T02:40:05Z,155,2.8
2018-02-22T02:40:07Z,156,2.7
2018-02-22T02:40:09Z,156,2.5
2018-02-22T02:40:11Z,156,2.5
2018-02-22T02:40:13Z,155,2.5
2018-02-22T02:40:15Z,154,2.7
2018-02-22T02:40:17Z,154,2.8
2018-02-22T02:40:19Z,153,2.9
2018-02-22T02:40:21Z,154,2.9
2018-02-22T02:40:22Z,154,2.9
2018-02-22T02:40:24Z,155,3
2018-02-22T02:40:26Z,155,3
2018-02-22T02:40:28Z,155,2.9
2018-02-22T02:40:30Z,154,2.8
2018-02-22T02:40:32Z,154,2.8
2018-02-22T02:40:34Z,153,2.8
2018-02-22T02:40:36Z,153,2.7
2018-02-22T02:40:38Z,153,2.6
2018-02-22T02:40:40Z,153,2.7
2018-02-22T02:40:42Z,153,2.7
2018-02-22T02:40:44Z,153,2.8
2018-02-22T02:40:46Z,153,2.8
2018-02-22T02:40:47Z,153,2.9
2018-02-22T02:40:49Z,154,2.9
2018-02-22T02:40:51Z,154,2.9
2018-02-22T02:40:53Z,154,2.8
2018-02-22T02:40:55Z,154,2.8
2018-02-22T02:40:57Z,154,2.8
2018-02-22T02:40:59Z,154,2.8
2018-02-22T02:41:01Z,153,2.7
2018-02-22T02:41:03Z,152,2.7
2018-02-22T02:41:05Z,152,2.7
2018-02-22T02:41:07Z,152,2.6
2018-02-22T02:41:09Z,152,2.5
2018-02-22T02:41:11Z,151,2.4
2018-02-22T02:41:13Z,150,2.4
2018-02-22T02:41:15Z,150,2.4
2018-02-22T02:41:17Z,149,2.5
2018-02-22T02:41:19Z,149,2.6
2018-02-22T02:41:21Z,148,2.6
2018-02-22T02:41:23Z,148,2.5
2018-02-22T02:41:25Z,148,2.5
2018-02-22T02:41:27Z,149,2.4
2018-02-22T02:41:29Z,149,2.4
2018-02-22T02:41:31Z,149,2.5
2018-02-22T02:41:33Z,149,2.6
2018-02-22T02:41:35Z,148,2.7
2018-02-22T02:41:37Z,148,2.6
2018-02-22T02:41:39Z,148,2.6
2018-02-22T02:41:41Z,148,2.5
2018-02-22T02:41:43Z,149,2.4
2018-02-22T02:41:45Z,150,2.5
2018-02-22T02:41:47Z,150,2.6
2018-02-22T02:41:49Z,151,2.8
2018-02-22T02:41:51Z,152,2.8
2018-02-22T02:41:53Z,152,2.8
2018-02-22T02:41:55Z,152,2.7
2018-02-22T02:41:57Z,152,2.7
2018-02-22T02:41:59Z,152,2.7
2018-02-22T02:42:01Z,151,2.6
2018-02-22T02:42:03Z,152,2.6
2018-02-22T02:42:05Z,152,2.5
2018-02-22T02:42:07Z,152,2.6
2018-02-22T02:42:09Z,152,2.7
2018-02-22T02:42:11Z,152,2.7
2018-02-22T02:42:13Z,152,2.7
2018-02-22T02:42:15Z,151,2.7
2018-02-22T02:42:17Z,151,2.8
2018-02-22T02:42:19Z,151,2.8
2018-02-22T02:42:21Z,152,2.8
2018-02-22T02:42:23Z,152,2.7
2018-02-22T02:42:25Z,153,2.8
2018-02-22T02:42:27Z,153,2.7
2018-02-22T02:42:29Z,152,2.5
2018-02-22T02:42:31Z,152,2.3
2018-02-22T02:42:41Z,152,0.7
2018-02-22T02:42:42Z,151,0.7
2018-02-22T02:42:43Z,151,0.9
2018-02-22T02:42:45Z,152,1.2
2018-02-22T02:42:46Z,152,3.1
2018-02-22T02:42:47Z,152,3.2
2018-02-22T02:42:48Z,152,3.1
2018-02-22T02:42:49Z,152,3.1
2018-02-22T02:42:51Z,152,3
2018-02-22T02:42:52Z,152,3
2018-02-22T02:42:54Z,151,2.9
2018-02-22T02:42:56Z,151,2.9
2018-02-22T02:42:58Z,150,2.8
2018-02-22T02:43:00Z,150,2.8
2018-02-22T02:43:02Z,149,2.7
2018-02-22T02:43:04Z,149,2.4
2018-02-22T02:43:17Z,143,0.6
2018-02-22T02:43:19Z,143,0.7
2018-02-22T02:43:21Z,143,0.9
2018-02-22T02:43:23Z,147,2.5
2018-02-22T02:43:25Z,147,2.3
2018-02-22T02:43:27Z,149,2.3
2018-02-22T02:43:29Z,150,2.3
2018-02-22T02:43:31Z,150,2.5
2018-02-22T02:43:33Z,150,2.4
2018-02-22T02:43:35Z,149,2.5
2018-02-22T02:43:37Z,149,2.6
2018-02-22T02:43:38Z,149,2.9
2018-02-22T02:43:39Z,150,2.9
2018-02-22T02:43:41Z,150,2.8
2018-02-22T02:43:43Z,150,2.5
2018-02-22T02:43:45Z,150,2.4
2018-02-22T02:43:47Z,149,2.3
2018-02-22T02:43:49Z,149,2.2
2018-02-22T02:43:51Z,149,2.2
